Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,celltype_identifier,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,source_name,SRA Study
SRR3201071,p29,RNA-Seq,51,60177909,PRJNA314132,SAMN04529202,62809216,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610868,GSM2079410,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:37:00Z,1,GSM2079410,male,thoracic ganglion,SRP071085
SRR3200792,p31,RNA-Seq,51,74511204,PRJNA314132,SAMN04529147,77410400,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610611,GSM2079154,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:14:00Z,1,GSM2079154,female,thoracic ganglion,SRP071085
SRR3200838,p31,RNA-Seq,51,29766813,PRJNA314132,SAMN04529131,31118688,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610657,GSM2079200,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:02:00Z,1,GSM2079200,female,thoracic ganglion,SRP071085
SRR3200863,p31,RNA-Seq,51,59304126,PRJNA314132,SAMN04529377,62052688,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610682,GSM2079225,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:58:00Z,1,GSM2079225,female,thoracic ganglion,SRP071085
SRR3201030,p30,RNA-Seq,51,50568285,PRJNA314132,SAMN04529232,52861536,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610838,GSM2079380,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:16:00Z,1,GSM2079380,female,thoracic ganglion,SRP071085
SRR3200800,p31,RNA-Seq,51,89999088,PRJNA314132,SAMN04529310,94011491,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610619,GSM2079162,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079162,female,thoracic ganglion,SRP071085
SRR3200912,p33,RNA-Seq,51,72503895,PRJNA314132,SAMN04529277,75365416,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610731,GSM2079274,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079274,female,thoracic ganglion,SRP071085
SRR3201003,p38,RNA-Seq,51,61807053,PRJNA314132,SAMN04529265,66583076,sympathetic neuronal cells,Ach2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610811,GSM2079353,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:22:00Z,1,GSM2079353,male,thoracic ganglion,SRP071085
SRR3201068,p30,RNA-Seq,51,64888422,PRJNA314132,SAMN04529199,66424175,sympathetic neuronal cells,Ach1,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610865,GSM2079407,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:49:00Z,1,GSM2079407,male,thoracic ganglion,SRP071085
SRR3200799,p31,RNA-Seq,51,61620801,PRJNA314132,SAMN04529309,64223381,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610618,GSM2079161,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079161,female,thoracic ganglion,SRP071085
SRR3200868,p31,RNA-Seq,51,70969764,PRJNA314132,SAMN04529382,74447270,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610687,GSM2079230,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:58:00Z,1,GSM2079230,female,thoracic ganglion,SRP071085
SRR3200973,p29,RNA-Seq,51,84110169,PRJNA314132,SAMN04529175,88114388,sympathetic neuronal cells,Ach2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610780,GSM2079323,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:28:00Z,1,GSM2079323,male,thoracic ganglion,SRP071085
SRR3201008,p38,RNA-Seq,51,113434557,PRJNA314132,SAMN04529270,121375534,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610816,GSM2079358,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:22:00Z,1,GSM2079358,male,thoracic ganglion,SRP071085
SRR3200847,p31,RNA-Seq,51,85984623,PRJNA314132,SAMN04529140,90246075,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610666,GSM2079209,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:01:00Z,1,GSM2079209,female,thoracic ganglion,SRP071085
SRR3200858,p31,RNA-Seq,51,63454659,PRJNA314132,SAMN04529372,66698320,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610677,GSM2079220,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:58:00Z,1,GSM2079220,female,thoracic ganglion,SRP071085
SRR3200910,p33,RNA-Seq,51,41457237,PRJNA314132,SAMN04529275,43096909,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610729,GSM2079272,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079272,female,thoracic ganglion,SRP071085
SRR3201026,p30,RNA-Seq,51,92782311,PRJNA314132,SAMN04529228,96169583,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610834,GSM2079376,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:17:00Z,1,GSM2079376,female,thoracic ganglion,SRP071085
SRR3201028,p30,RNA-Seq,51,84677850,PRJNA314132,SAMN04529230,87837424,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610836,GSM2079378,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:17:00Z,1,GSM2079378,female,thoracic ganglion,SRP071085
SRR3200925,p16,RNA-Seq,51,53443869,PRJNA314132,SAMN04529289,55775952,sympathetic neuronal cells,Ach1,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610744,GSM2079287,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:46:00Z,1,GSM2079287,female,thoracic ganglion,SRP071085
SRR3200836,p31,RNA-Seq,51,61168329,PRJNA314132,SAMN04529129,63962233,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610655,GSM2079198,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:02:00Z,1,GSM2079198,female,thoracic ganglion,SRP071085
SRR3200787,p31,RNA-Seq,51,75611070,PRJNA314132,SAMN04529149,79008307,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610606,GSM2079149,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:14:00Z,1,GSM2079149,female,thoracic ganglion,SRP071085
SRR3201053,p33,RNA-Seq,51,2295,PRJNA314132,SAMN04529189,30769,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610855,GSM2079397,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:08:00Z,1,GSM2079397,female,thoracic ganglion,SRP071085
SRR3200801,p31,RNA-Seq,51,64033203,PRJNA314132,SAMN04529311,67089620,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610620,GSM2079163,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079163,female,thoracic ganglion,SRP071085
SRR3200850,p31,RNA-Seq,51,34038012,PRJNA314132,SAMN04529364,35243207,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610669,GSM2079212,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:00:00Z,1,GSM2079212,female,thoracic ganglion,SRP071085
SRR3200924,p16,RNA-Seq,51,39633018,PRJNA314132,SAMN04529288,41703767,sympathetic neuronal cells,Ach2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610743,GSM2079286,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:46:00Z,1,GSM2079286,female,thoracic ganglion,SRP071085
SRR3200957,p29,RNA-Seq,51,67915833,PRJNA314132,SAMN04529166,70044748,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610771,GSM2079314,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:43:00Z,1,GSM2079314,male,thoracic ganglion,SRP071085
SRR3200845,p31,RNA-Seq,51,52511232,PRJNA314132,SAMN04529138,55027686,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610664,GSM2079207,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:01:00Z,1,GSM2079207,female,thoracic ganglion,SRP071085
SRR3200900,p33,RNA-Seq,51,51201654,PRJNA314132,SAMN04529354,52739540,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610719,GSM2079262,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:51:00Z,1,GSM2079262,female,thoracic ganglion,SRP071085
SRR3201001,p38,RNA-Seq,51,61655940,PRJNA314132,SAMN04529263,66247440,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610809,GSM2079351,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:22:00Z,1,GSM2079351,male,thoracic ganglion,SRP071085
SRR3201027,p30,RNA-Seq,51,67838109,PRJNA314132,SAMN04529229,71027093,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610835,GSM2079377,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:17:00Z,1,GSM2079377,female,thoracic ganglion,SRP071085
SRR3200869,p31,RNA-Seq,51,57106281,PRJNA314132,SAMN04529383,59814743,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610688,GSM2079231,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:58:00Z,1,GSM2079231,female,thoracic ganglion,SRP071085
SRR3200980,p38,RNA-Seq,51,84810297,PRJNA314132,SAMN04529182,90742819,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610787,GSM2079330,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:26:00Z,1,GSM2079330,male,thoracic ganglion,SRP071085
SRR3200849,p31,RNA-Seq,51,48749625,PRJNA314132,SAMN04529363,51010365,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610668,GSM2079211,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:00:00Z,1,GSM2079211,female,thoracic ganglion,SRP071085
SRR3200920,p33,RNA-Seq,51,39078138,PRJNA314132,SAMN04529284,41145521,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610739,GSM2079282,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:47:00Z,1,GSM2079282,female,thoracic ganglion,SRP071085
SRR3201075,p29,RNA-Seq,51,83106030,PRJNA314132,SAMN04529206,86327085,sympathetic neuronal cells,Noradrenergic3,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610872,GSM2079414,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T17:33:00Z,1,GSM2079414,male,thoracic ganglion,SRP071085
SRR3201058,p33,RNA-Seq,51,43677267,PRJNA314132,SAMN04529191,45829717,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610857,GSM2079399,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:06:00Z,1,GSM2079399,female,thoracic ganglion,SRP071085
SRR3200794,p31,RNA-Seq,51,75341586,PRJNA314132,SAMN04529304,78930070,sympathetic neuronal cells,Noradrenergic5,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610613,GSM2079156,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T19:13:00Z,1,GSM2079156,female,thoracic ganglion,SRP071085
SRR3201036,p30,RNA-Seq,51,107166453,PRJNA314132,SAMN04529238,112181514,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610844,GSM2079386,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:17:00Z,1,GSM2079386,female,thoracic ganglion,SRP071085
SRR3201032,p30,RNA-Seq,51,49948125,PRJNA314132,SAMN04529234,52036369,sympathetic neuronal cells,Noradrenergic4,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610840,GSM2079382,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:17:00Z,1,GSM2079382,female,thoracic ganglion,SRP071085
SRR3200921,p33,RNA-Seq,51,58985733,PRJNA314132,SAMN04529285,61742880,sympathetic neuronal cells,Noradrenergic2,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610740,GSM2079283,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:47:00Z,1,GSM2079283,female,thoracic ganglion,SRP071085
SRR3200950,p29,RNA-Seq,51,1632,PRJNA314132,SAMN04529163,30186,sympathetic neuronal cells,Unclassified,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1610768,GSM2079311,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2016-08-28T00:00:00Z,2016-03-02T18:42:00Z,1,GSM2079311,male,thoracic ganglion,SRP071085
